likes,dislikes,comment_count,views
5791,844,827,131068
370,499,201,288445
1349,188,57,391016
2068,208,83,327406
3454,211,425,116938
203,8,77,56028
7171,72,382,288011
30253,1577,1776,638173
441,57,12,137565
57,28,0,35337
94174,4685,10910,2505814
521,76,29,137744
2822,675,435,243007
823,40,143,26293
159,146,43,86901
203,96,35,248997
8844,384,372,253729
0,0,464,419149
0,0,27,52878
1890,305,75,589257
436,43,262,161640
1102,172,97,182541
3360,547,217,622047
1213,231,63,511016
620,188,106,194475
186,53,33,68832
17457,737,330,562754
9919,974,444,1092637
8581,643,1104,701680
32899,2513,3099,1915151
5763,545,359,714033
4748,414,223,406224
61852,6103,4670,1642299
6867,381,370,346667
525901,16977,49997,7154471
1993,201,628,185660
955,281,113,407883
3637,363,309,551851
115801,2489,0,3585629
336,48,13,90391
1757,214,166,383314
2247,434,216,557013
1122,652,589,314583
1691,351,111,482729
4665,837,975,704081
865,431,297,331925
521,131,76,155220
0,0,5715,639798
27882,1495,2037,618967
20745,984,416,858190
15383,1303,2041,1431983
6369,615,386,720142
3125,374,966,383515
2016,287,718,165856
6140,436,818,335840
10583,1050,505,1216644
9295,534,473,515071
3189,398,562,428254
2680,111,143,501090
151905,3506,0,5477473
68224,6660,4384,1895120
33304,2571,3138,1983686
538,235,155,188407
5975,600,372,759674
799,198,29,329230
479,80,13,153502
1507,861,780,542300
535778,17391,50704,7471411
5569,492,569,308457
1471,475,181,687466
2045,262,250,227345
1849,368,199,342345
420,93,49,88988
1075,72,98,113834
765,404,217,415521
20305,2314,1395,485909
3873,390,320,637583
883,76,51,94082
2513,495,251,649825
2347,511,162,697936
5244,958,1047,864092
411,320,197,243973
1952,239,197,445246
861,85,118,104640
50441,1420,4199,2217638
4769,361,587,203803
136,13,7,22890
5166,255,362,85734
4328,246,777,218072
4999,251,418,605083
385,31,30,70760
231,17,2,91613
1106,163,43,334989
1021,74,132,67530
1017,116,23,260907
2450,275,100,476324
433,42,290,123138
237,19,10,54017
110,69,0,103986
317,52,27,222471
1582,463,100,492994
15483,1249,628,992071
12878,686,762,710125
0,0,5715,639798
27882,1495,2037,618967
20745,984,416,858190
15383,1303,2041,1431983
6369,615,386,720142
3125,374,966,383515
2016,287,718,165856
6140,436,818,335840
10583,1050,505,1216644
9295,534,473,515071
3189,398,562,428254
2680,111,143,501090
151905,3506,0,5477473
68224,6660,4384,1895120
33304,2571,3138,1983686
538,235,155,188407
5975,600,372,759674
799,198,29,329230
479,80,13,153502
1507,861,780,542300
2270,1025,335,474266
0,0,8551,1735291
34610,2013,2390,949709
607,534,0,318361
834,52,133,82938
648,414,621,355305
2765,783,383,470910
325,24,6,65541
1705,469,272,358956
3055,825,990,376844
19763,1725,2586,2002964
2110,339,768,452405
21584,1041,448,962265
1960,447,190,556163
1189,196,103,247327
2717,401,873,295046
483,203,162,164547
2985,142,152,603166
6861,674,396,808077
7196,541,960,454075
712,26,74,61054
964,501,693,163032
352,232,227,199158
989,255,33,501395
1048,229,124,166046
4024,513,1134,511913
911,105,61,123569
6680,656,731,626104
10578,616,534,617750
1129,100,187,131315
553,82,63,109230
1210,198,90,184716
384,189,212,254802
1088,153,115,177933
10839,1083,521,1274334
10183,788,362,1127403
177110,4209,0,6983042
176,25,70,39883
787,131,21,227469
3927,235,113,282208
1422,154,158,161952
247,217,217,120368
72244,7013,4574,2067731
88,523,470,46397
605,91,26,321638
538,98,15,189614
529,41,23,107676
33525,2602,3178,2022418
655,268,585,184174
1635,145,132,403275
152,34,21,52921
1539,46,380,50997
513,59,65,166481
6025,609,378,773605
295,50,60,93197
6439,401,428,159240
355,127,40,184447
22265,2766,1519,604507
1554,502,187,721475
799,42,51,122198
692,59,52,92703
475,132,86,143422
2270,1025,335,474266
0,0,8551,1735291
34610,2013,2390,949709
607,534,0,318361
834,52,133,82938
648,414,621,355305
2765,783,383,470910
325,24,6,65541
1705,469,272,358956
3055,825,990,376844
19763,1725,2586,2002964
2110,339,768,452405
21584,1041,448,962265
1960,447,190,556163
1189,196,103,247327
2717,401,873,295046
483,203,162,164547
6536,862,781,902183
10655,1301,1264,1535653
4380,5154,4394,487066
1694,1704,2504,442961
51725,1610,3487,978981
11351,939,641,673248
9883,619,1244,1161808
33450,1338,2864,841137
2483,361,244,333401
5237,714,758,730412
789,99,55,384986
102029,3310,11368,5014897
7625,354,460,297828
2833,841,315,542624
5013,538,176,693666
588,224,114,185550
1196,145,63,445754
2510,330,1377,428936
36691,2185,2507,1062359
1197,1011,753,662803
1144,89,172,142701
1329,190,85,256936
723,111,58,165927
1567,294,134,418467
3544,597,106,780305
685,727,0,398763
1174,62,103,135530
2014,396,218,378828
370,76,64,95470
375,36,9,124041
460,71,59,77226
1112,188,57,194372
123962,2309,13481,3996753
19676,695,1701,316586
1895,562,125,563182
438,99,13,157567
21968,1073,496,1016582
5175,381,144,479728
564,48,30,134848
1377,149,257,211398
252,313,36,137153
646,70,243,75471
419,290,243,258186
3929,146,200,601861
7813,599,998,550063
772,131,59,154729
7269,299,1347,207005
311,268,222,166492
5867,52,473,77475
1849,89,165,239172
442,169,25,349655
533,124,46,303979
717,70,38,185634
1150,171,48,331930
2675,86,533,106794
722,67,21,110916
227,14,5,34575
11304,645,555,676687
2034,78,525,89079
1022,135,56,341922
6536,862,781,902183
10655,1301,1264,1535653
4380,5154,4394,487066
1694,1704,2504,442961
51726,1611,3487,978981
11351,939,641,673248
9883,619,1244,1161808
33450,1338,2864,841137
2483,361,244,333401
5237,714,758,730412
789,99,55,384986
102029,3310,11368,5014897
7625,354,460,297828
2833,841,315,542624
5013,538,176,693666
588,224,114,185550
1196,145,63,445754
2510,330,1377,428936
36691,2185,2507,1062359
1197,1011,753,662803
1144,89,172,142701
1329,190,85,256936
723,111,58,165927
12623,2010,1678,2600568
71167,3191,4705,1728832
1602,343,118,173948
5835,7466,5370,832465
12468,1612,1470,2023099
13041,922,1564,2127043
146816,5854,15660,9136960
13543,1258,739,958571
6816,651,1249,521453
4502,922,604,706907
5849,551,535,368406
44755,1936,3700,1329870
6800,576,1451,606377
1888,2044,2702,555199
25178,325,1806,276462
438,53,29,216075
1201,133,91,203224
1698,269,299,102453
27725,317,3084,208106
3822,486,594,469096
691,232,125,196007
8909,503,537,425176
5632,115,265,212763
3204,370,1571,453146
2182,149,578,109691
1972,418,171,360694
434,71,56,110225
6489,802,261,1077949
562,103,27,281364
1292,177,78,225470
5784,236,657,203453
3320,172,79,473560
6503,148,1837,222326
2493,453,114,574635
1531,106,217,137820
681,146,81,143628
677,61,32,142098
697,98,96,126838
713,154,39,208226
2470,151,214,433063
278,41,46,31255
126,39,37,38779
1070,200,68,181285
68117,779,2130,2647997
1390,1235,823,773044
371,121,22,209326
547,107,48,157704
37746,2265,2544,1124064
15166,1666,941,341677
1194,98,178,156741
2974,199,115,227954
186,9,48,48218
24595,1059,1930,504981
518,95,18,240965
9171,391,1587,313617
863,104,36,254455
382,39,49,31059
718,786,0,425327
1283,69,108,157316
412,124,78,149651
608,66,43,186899
347,19,14,65242
149111,3183,15905,5432414
278,49,57,88419
12623,2010,1678,2600568
71168,3191,4705,1728832
1602,343,118,173948
5835,7466,5370,832465
12468,1612,1470,2023099
13041,922,1564,2127043
146816,5854,15660,9136960
13543,1258,739,958571
6816,651,1249,521453
4502,922,604,706907
5850,551,535,368406
44755,1936,3700,1329870
6800,576,1451,606377
1888,2044,2702,555199
25178,325,1806,276462
438,53,29,216075
1201,133,91,203224
1698,269,299,102453
27725,317,3084,208106
3822,486,594,469096
691,232,125,196007
8909,503,537,425176
5632,115,265,212763
3204,370,1571,453146
2182,149,578,109691
1972,418,171,360694
434,71,56,110225
14447,2564,1889,3183036
36341,5935,3650,730752
2465,851,106,413712
10017,1057,913,1075165
5207,861,307,803057
1517,339,80,359992
17930,1197,365,493573
81216,4226,5314,2178767
947,80,57,332785
4135,531,934,507094
8527,854,1465,788025
160565,6579,16690,10460826
35785,773,2708,379497
1692,213,241,119832
6306,8364,5641,961646
13868,1015,1629,2375944
13083,1721,1532,2213703
6139,1385,806,975300
14115,1342,745,1048288
50080,2232,4008,1625900
669,239,83,186183
1438,278,103,397723
29395,442,2112,387874
5024,495,406,544980
1808,409,228,345035
1468,156,101,301897
3203,177,199,165539
4399,263,113,716490
1343,117,146,132837
39130,529,3761,394174
1014,187,29,343364
7351,366,322,299608
2195,368,151,517204
2197,206,177,235927
5172,559,1183,78600
1476,194,111,342004
2576,510,117,606382
1265,413,108,569259
592,68,33,106588
4725,488,463,241901
3619,427,1735,562194
436,57,47,70227
516,89,15,150048
2161,90,638,45384
223,39,28,41689
7199,319,781,310130
745,72,17,120989
996,225,96,314540
239,96,60,92569
2335,442,462,196794
927,136,53,107590
542,59,33,147172
7129,903,296,1255687
55,234,48,29457
615,41,12,173546
7740,189,2043,300136
1060,104,61,162199
680,112,111,133136
712,109,20,142896
225931,4500,8369,7804127
386,71,54,60133
368,96,20,203499
1030,136,65,317745
2514,194,617,145854
463,86,17,197857
26323,1158,2058,581627
14447,2564,1889,3183036
36341,5935,3650,730752
2465,851,106,413712
10017,1057,913,1075165
5207,861,307,803057
1517,339,80,359992
17930,1197,365,493671
81216,4226,5314,2178767
947,80,57,332785
4135,531,934,507094
8527,854,1465,788025
160565,6579,16690,10460826
35785,773,2708,379497
1692,213,241,119832
6306,8364,5641,961646
13868,1015,1629,2375944
13083,1721,1532,2213703
6139,1385,806,975300
14115,1342,745,1048288
50080,2232,4008,1625900
669,239,83,186183
1438,278,103,397723
29395,442,2112,387874
5024,495,406,544980
1808,409,228,345035
1468,156,101,301939
15226,2942,1917,3551166
26748,2551,576,1008871
47377,9050,4717,1263483
11966,1906,2426,371471
9602,258,913,149893
6334,105,277,189610
3215,1352,155,591649
5382,799,1120,887830
6395,1216,443,1108485
2729,881,395,492465
797,101,112,86217
41937,1022,2966,552908
10684,1147,963,1187881
1635,473,252,327529
652,43,34,223928
1625,383,109,409678
1211,224,53,358148
85464,4497,5270,2408828
2174,263,154,486449
3312,740,114,778084
8957,930,1520,870260
167357,6935,16710,11326260
3732,197,1084,149693
1062,328,91,511594
1030,109,73,137817
6749,694,584,945329
3305,181,271,304139
568,109,28,191503
6457,8649,5626,1005473
4523,470,757,66279
6761,1537,730,1132121
1581,158,181,196938
13469,1810,1574,2343671
715,89,74,140824
1585,365,118,523382
5069,343,157,966171
53598,2437,4060,1844494
14398,1386,752,1100011
30804,503,2249,442952
122,51,16,153828
8230,230,659,75220
8389,431,334,392493
2350,372,379,195181
657,115,42,128236
631,131,53,183773
1227,88,170,235497
2329,236,201,271183
5924,640,611,372263
1007,191,117,181829
718,126,41,288607
42426,601,4034,461288
946,227,38,190400
665,55,38,96202
129,540,111,67508
431,243,113,209216
5256,137,279,53278
1215,173,69,362199
18726,254,2358,120474
693,102,40,147649
1990,209,82,289134
25,4,0,20416
303,124,76,124599
3522,211,206,201583
1135,290,107,398322
1926,78,489,47178
15226,2942,1917,3551166
26749,2551,576,1008871
47377,9050,4717,1263483
11966,1906,2426,371471
9603,258,913,149893
6334,105,277,189610
3215,1352,155,591649
5382,799,1120,887830
6395,1216,443,1108485
2729,881,395,492465
797,101,112,86281
41937,1022,2966,552908
10684,1147,963,1187881
1635,473,252,327529
652,43,34,223928
1625,383,109,409680
1211,224,53,358148
85464,4497,5270,2408828
2174,263,154,486449
3312,740,114,778084
8957,930,1520,870260
167357,6935,16710,11326260
3732,197,1084,149693
1062,328,91,511594
1030,109,73,137817
22746,1181,1725,848121
7269,1014,1373,1033508
30603,3235,623,1319387
51067,10043,5155,1477108
14526,2435,2927,544772
15734,3111,1950,3784068
1100,148,35,162187
2239,351,278,396600
8297,171,345,318543
1304,173,115,150550
5916,238,900,96568
10012,392,511,299259
3467,1159,424,780737
923,99,30,251175
3462,1516,177,656578
3701,1494,366,150491
663,39,15,212375
1744,311,156,303064
4315,249,386,545565
21695,528,2093,171412
6831,1373,461,1216778
5761,818,860,124315
44006,1117,3108,621242
692,165,23,319877
33580,5638,2114,876101
791,189,583,351578
545,137,46,268452
733,95,41,149847
10929,1180,1020,1224581
2274,294,188,549490
3900,902,139,959115
4067,218,1204,182089
3060,79,382,97388
87917,4639,5383,2538246
863,123,83,207598
1663,404,110,430220
171077,7096,16902,11915843
9130,971,1534,908082
7213,758,611,1041395
11250,309,447,218257
2034,614,292,503194
9933,289,740,107335
318,22,19,25761
652,131,17,231145
808,166,51,193247
1714,181,199,228998
344,43,73,274156
6528,8813,5653,1024817
5398,388,171,1122119
10342,486,0,733540
1635,255,156,230365
1004,54,185,29410
417,76,50,93654
896,252,59,425684
771,174,63,262379
27011,472,2959,248514
55747,2541,4100,2000331
8734,447,344,429112
13758,1864,1584,2441595
31473,522,2237,470216
14534,1410,758,1128540
461,121,99,127550
633,56,42,49510
1042,286,41,231478
239,22,8,40603
2474,422,425,214122
1085,228,121,224206
837,75,58,137932
81567,1871,19073,767932
6178,705,627,400488
620,316,150,333813
2394,269,127,420730
1621,32,375,42272
2373,252,202,284438
288,41,2,66040
2375,108,624,72670
22746,1181,1725,848121
7269,1014,1373,1033508
30603,3235,623,1319387
51067,10043,5155,1477108
14526,2435,2927,544772
15734,3111,1950,3784068
1100,148,35,162187
2239,351,278,396600
8297,171,345,318543
1304,173,115,150550
5916,238,907,96568
10012,392,511,299259
3467,1159,424,780737
923,99,30,251175
3462,1516,177,656578
3701,1494,366,150491
663,39,15,212375
1744,311,156,303064
4315,249,386,545565
21696,528,2093,171412
6831,1373,461,1216778
5761,818,860,124315
357996,11445,47277,3613801
28190,1646,1945,1253146
94454,2568,4559,738815
12322,270,244,475049
10507,1684,1689,1965980
11241,572,1405,406115
2391,554,267,433416
631,245,110,180034
36905,3924,752,1663349
3577,768,314,488234
16656,2732,3109,705665
53936,10726,5331,1657185
1452,203,47,241452
8944,621,260,959451
631,28,63,56015
1715,421,196,354381
7640,407,462,246608
9007,198,371,384207
1708,90,134,427389
0,0,0,115977
4930,1983,511,254584
932,85,19,132408
11690,478,581,402698
739,103,76,219910
31352,855,2763,327717
1108,125,33,349634
27298,1406,2338,377070
414,58,41,74103
16113,3252,1962,3983071
545,140,50,248184
808,52,27,296392
60331,2676,6665,2589048
224,36,30,58523
684,115,57,129476
41342,637,2832,1852675
1156,153,91,187594
3575,1608,180,698341
204977,7261,38190,3030716
4223,262,219,170648
414,51,12,141686
4725,285,409,642288
2229,388,227,372093
303,50,9,99121
589,185,74,100939
1046,258,919,535149
4858,98,739,53742
899,210,26,480092
964,199,85,170409
899,116,44,208440
936,133,24,335010
6254,996,934,151672
35552,6016,2176,969292
7065,1458,468,1282881
45830,1161,3055,668742
503,102,63,131156
3020,168,132,228392
3320,93,368,120085
463,54,34,51256
11031,1198,1007,1252198
4251,228,1307,202207
12735,238,2061,521561
13370,392,499,295851
1202,75,201,45149
1055,308,63,551343
621,177,122,213140
1031,108,66,110632
357998,11446,47277,3613801
28190,1646,1945,1253146
94454,2568,4559,738815
12322,270,244,475049
10507,1684,1689,1965980
11241,572,1405,406115
2391,554,267,433416
631,245,110,180034
36905,3924,752,1663349
3577,768,314,488234
16656,2732,3109,705665
53936,10726,5331,1657185
1452,203,47,241452
8944,621,260,959451
631,28,63,56015
1715,421,196,354381
7640,407,462,246608
9007,198,371,384207
1708,90,134,427389
0,0,0,115977
4930,1983,511,254584
511763,15606,32435,18639195
850364,26541,96767,27973210
465183,16640,56907,6191052
32092,1954,2202,1539325
32743,515,1586,1513681
27242,864,1559,459632
111541,3158,5083,1034871
8770,322,239,479857
5194,627,981,608973
14589,382,253,737870
3538,978,284,580733
3792,624,0,589014
758,230,97,204016
1144,60,120,92089
2187,334,164,388887
938,177,16,197466
596,60,75,76567
1164,66,106,143280
556,36,43,176306
10836,830,344,1328027
1728,217,45,473553
238,25,26,89591
22445,631,493,318102
964,157,19,279768
9783,576,588,386975
14334,124,381,747190
807,120,73,141767
1925,427,237,390219
12251,655,1504,487878
1164,405,144,248192
753,105,22,245819
17613,2998,3327,789724
590,206,22,283383
314,33,53,47649
662,142,91,131825
2277,126,624,76116
462,70,77,187431
2914,339,198,604699
1944,131,154,543049
778,123,39,106173
476,44,20,81810
278,239,135,154234
9398,206,385,422575
239,53,8,96293
1265,51,37,151827
5557,2240,572,316668
32,7,2,21464
0,0,0,156978
12531,527,599,461620
34869,978,2897,399774
12458,945,993,283676
1898,225,255,125355
673,95,16,213038
